Investigator,Pack,Card_Code,Card,Index,Score,Mean,Slot,Faction,Decks,Recent Decks
Diana Stanley,12-tece,02153,Hypnotic Gaze,1,0.9052793329366758,0.40167531309859456,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,13-bota,02190,Defiance,1,0.9043371750240098,0.4175339157630262,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01064,Drawn to the Flame,1,0.9031525850829373,0.414776744507786,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,51-sfk,06117,Read the Signs,2,0.9022400223962889,0.34760606339177264,,Mystic,27.922007712530064,12.400006440907738
Diana Stanley,00-core,01063,Arcane Initiate,1,0.8972697388567272,0.3905268555575694,Ally,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,12-tece,02153,Hypnotic Gaze,2,0.896425685426207,0.3708145573907882,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,41-tsn,05118,Enchanted Blade,1,0.894186476701239,0.3206824035519069,Hand. Arcane,Mystic,29.093569559720265,12.400006440907738
Diana Stanley,13-bota,02184,Prepared for the Worst,2,0.8928966480841306,0.33346917668610654,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,60-jac,60407,Azure Flame,1,0.8845863002682081,0.34294191564626525,Arcane,Mystic,26.382169360993405,12.400006440907738
Diana Stanley,00-core,01060,Shrivelling,2,0.8807160464983308,0.38290194885515016,Arcane,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,33-hote,04197,Olive McBride: Will Try Anything Once,1,0.8793467544373721,0.3457608876874124,Ally,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,13-bota,02190,Defiance,2,0.8770688547083574,0.3601666481821074,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,31-tof,04109,Arcane Research,1,0.866721630006782,0.37069711213172735,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01088,Emergency Cache,1,0.8630221515288595,0.2923173329702273,,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,40-tcu,05033,Eldritch Inspiration,2,0.8571601824294727,0.32075198369012026,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,41-tsn,05118,Enchanted Blade,2,0.8557914962513299,0.2578080431536557,Hand. Arcane,Mystic,29.093569559720265,12.400006440907738
Diana Stanley,90-tskp,09082,Ceremonial Sickle,1,0.8527737570732911,0.322580477603944,Hand,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09086,Eldritch Initiation,1,0.8527737570732911,0.322580477603944,,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,00-core,01063,Arcane Initiate,2,0.8492561087047714,0.30344466011769017,Ally,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01064,Drawn to the Flame,2,0.8385866660429017,0.2954895734333183,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,33-hote,04197,Olive McBride: Will Try Anything Once,2,0.8327186833435666,0.26877161565764424,Ally,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01089,Guts,1,0.8317051103030499,0.2841183215603856,,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,60-nat,60110,Safeguard,1,0.8257985852621629,0.2240973659575713,,Guardian,26.382169360993405,12.400006440907738
Diana Stanley,70-tic,07020,Hand of Fate,1,0.8238603144778183,0.27378768605293785,,Guardian,25.203999805442837,12.400006440907738
Diana Stanley,10-dwl,02028,Rite of Seeking,1,0.8193337484184733,0.23548408976460905,Arcane,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,60-jac,60407,Azure Flame,2,0.8172448390254133,0.23993737686204833,Arcane,Mystic,26.382169360993405,12.400006440907738
Diana Stanley,90-tskp,09088,String of Curses,1,0.8149172490969501,0.25806464179704197,,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,31-tof,04109,Arcane Research,2,0.8118176050161878,0.29085245484317657,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,70-tic,07020,Hand of Fate,2,0.8067161172079826,0.24995889843435645,,Guardian,25.203999805442837,12.400006440907738
Diana Stanley,10-dwl,02029,Ritual Candles,1,0.7986107403385249,0.24058443738899732,Hand,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,80-eoep,08059,Down the Rabbit Hole,1,0.797947873783137,0.22634675981453456,,Mystic,19.006394784437045,12.400006440907738
Diana Stanley,90-tskp,09082,Ceremonial Sickle,2,0.7924466172346737,0.241935358202958,Hand,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09086,Eldritch Initiation,2,0.7924466172346737,0.241935358202958,,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09022,Runic Axe,1,0.7915612743618955,0.241935358202958,Hand x2,Guardian,12.400006440907738,12.400006440907738
Diana Stanley,25-bsr,03269,St. Hubert's Key: Cleansing Fire,1,0.7912487311130443,0.2008736889771176,Accessory,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,90-tskp,09084,Hallowed Chalice,1,0.7911303888083101,0.241935358202958,Hand,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,00-core,01093,Unexpected Courage,1,0.7885770270291996,0.21410993820611035,,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,42-wos,05158,Sixth Sense,1,0.786285340315427,0.29954442950606663,Arcane,Mystic,28.792405660733213,12.400006440907738
Diana Stanley,80-eoep,08125,In the Thick of It,1,0.7842868226387975,0.19996343452092002,,Neutral,19.006394784437045,12.400006440907738
Diana Stanley,00-core,01088,Emergency Cache,2,0.7827814034882403,0.207843117593719,,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,70-tic,07032,Promise of Power,1,0.7813445430470525,0.20206958124513508,,Mystic,25.203999805442837,12.400006440907738
Diana Stanley,00-core,01089,Guts,2,0.7743012378694009,0.2246044235274609,,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,60-jac,60408,Clairvoyance,1,0.7629144299286296,0.20884329803963692,Arcane,Mystic,26.382169360993405,12.400006440907738
Diana Stanley,10-dwl,02028,Rite of Seeking,2,0.7585618782218139,0.1818423894479785,Arcane,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,10-dwl,02029,Ritual Candles,2,0.7550117429553217,0.189438631561947,Hand,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,70-tic,07032,Promise of Power,2,0.7549650191338738,0.17824079362655368,,Mystic,25.203999805442837,12.400006440907738
Diana Stanley,11-tmm,02111,Delve Too Deep,1,0.7528622201461143,0.1896539545721449,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01025,Vicious Blow,1,0.7504552056177806,0.1860102616721658,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,60-nat,60118,Stand Together,1,0.7486107646561573,0.16462334489845312,,Guardian,26.382169360993405,12.400006440907738
Diana Stanley,42-wos,05158,Sixth Sense,2,0.7465954574173943,0.2438656033527658,Arcane,Mystic,28.792405660733213,12.400006440907738
Diana Stanley,100-fhvp,10084,Cat Mask: The Capricious Meddler,1,0.7427498753666855,0.5,,Mystic,2.4000064409077386,12.400006440907738
Diana Stanley,100-fhvp,10084,Cat Mask: The Capricious Meddler,2,0.7427498753666855,0.5,,Mystic,2.4000064409077386,12.400006440907738
Diana Stanley,100-fhvp,10029,Purified,1,0.7427498753666855,0.5,,Guardian,2.4000064409077386,12.400006440907738
Diana Stanley,100-fhvp,10029,Purified,2,0.7427498753666855,0.5,,Guardian,2.4000064409077386,12.400006440907738
Diana Stanley,100-fhvp,10023,Wolf Mask: The Moon's Sire,1,0.741984102889188,0.5,,Guardian,2.4000064409077386,12.400006440907738
Diana Stanley,100-fhvp,10091,Speak to the Dead,1,0.741984102889188,0.5,Arcane,Mystic,2.4000064409077386,12.400006440907738
Diana Stanley,100-fhvp,10094,Drain Essence,1,0.741984102889188,0.5,,Mystic,2.4000064409077386,12.400006440907738
Diana Stanley,100-fhvp,10128,Eldritch Tongue,1,0.741984102889188,0.5,Arcane,Neutral,2.4000064409077386,12.400006440907738
Diana Stanley,32-tbb,04150,Take the Initiative,1,0.7387284228736103,0.18421473656037674,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,42-wos,05157,Wither,1,0.7370993841932058,0.1945991420604747,Arcane,Mystic,28.792405660733213,12.400006440907738
Diana Stanley,40-tcu,05022,Steadfast,1,0.7343967120019309,0.1763828366804976,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,90-tskp,09088,String of Curses,2,0.7331332229445532,0.177419522396056,,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,00-core,01025,Vicious Blow,2,0.7315125776513494,0.16719760558294658,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,60-jac,60408,Clairvoyance,2,0.7290118379985648,0.17489766680912977,Arcane,Mystic,26.382169360993405,12.400006440907738
Diana Stanley,00-core,01093,Unexpected Courage,2,0.7289398039380329,0.1564569803554933,,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,60-jac,60416,Voice of Ra,1,0.7274276661036028,0.15787347521957323,,Mystic,26.382169360993405,12.400006440907738
Diana Stanley,12-tece,02147,Bandolier,1,0.7220949399266827,0.14074182988299191,Body,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,31-tof,04103,Scene of the Crime,1,0.7206051939161202,0.1453833552342683,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,31-tof,04103,Scene of the Crime,2,0.7084257394730825,0.13609520905397454,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,11-tmm,02111,Delve Too Deep,2,0.7083164592628904,0.14982527163336856,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01087,Flashlight,1,0.7067601503938641,0.1511866767158455,Hand,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,46-bbt,05313,Hallowed Mirror,1,0.7055775121744021,0.16222183690252168,Accessory,Guardian,28.12619461145882,12.400006440907738
Diana Stanley,53-dsm,06201,Spectral Razor,1,0.7051139650498844,0.1842107767998442,,Mystic,27.19486182430442,12.400006440907738
Diana Stanley,90-tskp,09022,Runic Axe,2,0.7033466872798778,0.161290238801972,Hand x2,Guardian,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09079,Living Ink,1,0.702880189893945,0.161290238801972,Body,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09079,Living Ink,2,0.702880189893945,0.161290238801972,Body,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,30-tfa,04017,Survival Knife,1,0.699561011609681,0.12249780831390705,Hand,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,32-tbb,04150,Take the Initiative,2,0.697501692615578,0.15218824831568928,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,22-tuo,03153,Storm of Spirits,1,0.6970008868005706,0.1895821489544778,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,60-nat,60110,Safeguard,2,0.6906480089248446,0.12210303832054525,,Guardian,26.382169360993405,12.400006440907738
Diana Stanley,80-eoep,08060,Dragon Pole,1,0.6843506805624184,0.1474105061630171,Hand x2,Mystic,19.006394784437045,12.400006440907738
Diana Stanley,60-nat,60118,Stand Together,2,0.6836236502990056,0.1267189562821583,,Guardian,26.382169360993405,12.400006440907738
Diana Stanley,70-tic,07037,Tempt Fate,1,0.6828208714793965,0.12241610022729603,,Neutral,25.203999805442837,12.400006440907738
Diana Stanley,00-core,01021,Guard Dog,1,0.68090221986512,0.12189113982926744,Ally,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,21-eotp,03112,David Renfield: Esteemed Eschatologist,1,0.6719281282216496,0.12410277960439837,Ally,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,70-tic,07037,Tempt Fate,2,0.6690692754031952,0.11363404030930266,,Neutral,25.203999805442837,12.400006440907738
Diana Stanley,42-wos,05157,Wither,2,0.6668215563403497,0.13435032834367297,Arcane,Mystic,28.792405660733213,12.400006440907738
Diana Stanley,40-tcu,05022,Steadfast,2,0.6633348928731806,0.13826601809232922,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01061,Scrying,1,0.6625420323542359,0.1138175877793696,Arcane,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01062,Arcane Studies,1,0.6622343231964412,0.11857538946555801,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,60-jac,60416,Voice of Ra,2,0.6620745003752755,0.11394107690273515,,Mystic,26.382169360993405,12.400006440907738
Diana Stanley,80-eoep,08021,"""Get behind me!""",1,0.6615704969450578,0.1316110669396869,,Guardian,19.006394784437045,12.400006440907738
Diana Stanley,00-core,01087,Flashlight,2,0.6606171503852182,0.11867609582869343,Hand,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,10-dwl,02030,Clarity of Mind,1,0.6554663997880164,0.11216122276806867,Arcane,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,70-tic,07029,Sword Cane,1,0.6537525087129894,0.1417428421996913,Hand,Mystic,25.203999805442837,12.400006440907738
Diana Stanley,51-sfk,06111,Daring,1,0.6526930848079995,0.11595063353213488,,Guardian,27.922007712530064,12.400006440907738
Diana Stanley,51-sfk,06111,Daring,2,0.6526930848079995,0.11595063353213488,,Guardian,27.922007712530064,12.400006440907738
Diana Stanley,70-tic,07031,Ward of Radiance,1,0.6523678150870638,0.12497944921717821,,Mystic,25.203999805442837,12.400006440907738
Diana Stanley,70-tic,07031,Ward of Radiance,2,0.6523678150870638,0.12497944921717821,,Mystic,25.203999805442837,12.400006440907738
Diana Stanley,52-tsh,06155,Tetsuo Mori: Too Noble for His Own Good,1,0.6506844688925579,0.11397390301526829,Ally,Guardian,27.28040839938979,12.400006440907738
Diana Stanley,00-core,01020,Machete,1,0.6449808119337859,0.11417582355409307,Hand,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,25-bsr,03269,St. Hubert's Key: Cleansing Fire,2,0.6431893109757475,0.1015568326639451,Accessory,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,52-tsh,06155,Tetsuo Mori: Too Noble for His Own Good,2,0.6373318167824423,0.10586027681055782,Ally,Guardian,27.28040839938979,12.400006440907738
Diana Stanley,80-eoep,08060,Dragon Pole,2,0.6366684727963989,0.11581162771635678,Hand x2,Mystic,19.006394784437045,12.400006440907738
Diana Stanley,80-eoep,08021,"""Get behind me!""",2,0.6365335600539326,0.11581162771635678,,Guardian,19.006394784437045,12.400006440907738
Diana Stanley,41-tsn,05116,Scroll of Secrets,1,0.6340678581735658,0.09774247523166074,Hand,Seeker,29.093569559720265,12.400006440907738
Diana Stanley,40-tcu,05034,Prophesy,1,0.633785025609184,0.10233064196855099,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,30-tfa,04037,Backpack,1,0.6330539872050196,0.09654217450842627,Body,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,30-tfa,04029,Mists of R'lyeh,1,0.6325181415014375,0.11926186258487588,Arcane,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,12-tece,02147,Bandolier,2,0.6265042095873397,0.09191069103362011,Body,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,60-jac,60412,Robes of Endless Night,1,0.6241810152123419,0.12520827802371,Body,Mystic,26.382169360993405,12.400006440907738
Diana Stanley,90-tskp,09028,Motivational Speech,1,0.6114980671638075,0.09677440299507002,,Guardian,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09028,Motivational Speech,2,0.6114980671638075,0.09677440299507002,,Guardian,12.400006440907738,12.400006440907738
Diana Stanley,10-dwl,02030,Clarity of Mind,2,0.6089643847240662,0.08601745259889225,Arcane,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,70-tic,07018,Blessed Blade,1,0.6089048250827959,0.09863326946319805,Hand,Guardian,25.203999805442837,12.400006440907738
Diana Stanley,41-tsn,05116,Scroll of Secrets,2,0.6083582149802819,0.08552807387925168,Hand,Seeker,29.093569559720265,12.400006440907738
Diana Stanley,41-tsn,05112,Sign Magick,1,0.6065730400231484,0.09470561503128752,Hand,Mystic,29.093569559720265,12.400006440907738
Diana Stanley,53-dsm,06201,Spectral Razor,2,0.6046918571065176,0.1177150718578767,,Mystic,27.19486182430442,12.400006440907738
Diana Stanley,30-tfa,04037,Backpack,2,0.6001887368049321,0.08007626758209929,Body,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,60-nat,60106,Flesh Ward,1,0.5942792104055811,0.09002532093666978,Arcane,Guardian,26.382169360993405,12.400006440907738
Diana Stanley,60-nat,60106,Flesh Ward,2,0.5918237976407309,0.08862976479012366,Arcane,Guardian,26.382169360993405,12.400006440907738
Diana Stanley,00-core,01018,Beat Cop,1,0.5918176455014904,0.09420135998572005,Ally,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,30-tfa,04017,Survival Knife,2,0.5887213866924255,0.07889756819158956,Hand,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,23-apot,03196,Quantum Flux,1,0.5870368641255312,0.07930025210777386,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,20-ptc,03032,Alchemical Transmutation,1,0.580926510345712,0.08342553568627142,Arcane,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,80-eoep,08061,Meditative Trance,1,0.57687716355276,0.0842127492696965,,Mystic,19.006394784437045,12.400006440907738
Diana Stanley,70-tic,07018,Blessed Blade,2,0.5756853451824185,0.08106914962721129,Hand,Guardian,25.203999805442837,12.400006440907738
Diana Stanley,90-tskp,09084,Hallowed Chalice,2,0.5723895508947368,0.080645119400986,Hand,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09079,Living Ink 3 (2),1,0.5714921679552184,0.080645119400986,Body,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09079,Living Ink 3 (2),2,0.5714921679552184,0.080645119400986,Body,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09083,Dowsing Rod,1,0.5714921679552184,0.080645119400986,Hand,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09083,Dowsing Rod,2,0.5714921679552184,0.080645119400986,Hand,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09087,Explosive Ward,1,0.5714921679552184,0.080645119400986,,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09087,Explosive Ward,2,0.5714921679552184,0.080645119400986,,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09021,Hunter's Armor,1,0.5714921679552184,0.080645119400986,Body,Guardian,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09021,Hunter's Armor,2,0.5714921679552184,0.080645119400986,Body,Guardian,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09026,Breach the Door,1,0.5714921679552184,0.080645119400986,,Guardian,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09026,Breach the Door,2,0.5714921679552184,0.080645119400986,,Guardian,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09121,Refine,1,0.5706478618731184,0.080645119400986,,Neutral,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09085,Onyx Pentacle,1,0.5706478618731184,0.080645119400986,Hand,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09089,Binder's Jar: Interdimensional Prison (1),1,0.5706478618731184,0.080645119400986,Accessory,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09092,Elle Rubash: Purifying Purpose (2),1,0.5706478618731184,0.080645119400986,Ally,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,90-tskp,09081,Power Word,1,0.5706478618731184,0.080645119400986,,Mystic,12.400006440907738,12.400006440907738
Diana Stanley,15-wda,02272,Fine Clothes,1,0.5668863446083285,0.0726074694150815,Body,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01021,Guard Dog,2,0.5665803687037779,0.07285929166645794,Ally,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01018,Beat Cop,2,0.5647865140301593,0.079278690281777,Ally,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,60-jac,60409,Ineffable Truth,1,0.5614300947093869,0.0758518854107005,Arcane,Mystic,26.382169360993405,12.400006440907738
Diana Stanley,21-eotp,03112,David Renfield: Esteemed Eschatologist,2,0.5607718923236975,0.07701499668829676,Ally,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,51-sfk,06116,Scroll of Prophecies,1,0.5584680610503016,0.07401518413850994,Hand,Mystic,27.922007712530064,12.400006440907738
Diana Stanley,00-core,01091,Overpower,1,0.5480930085826998,0.08609666663101909,,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,80-eoep,08061,Meditative Trance,2,0.5421988961131095,0.06841331004636636,,Mystic,19.006394784437045,12.400006440907738
Diana Stanley,80-eoep,08108,Ethereal Slip,1,0.5418196663801187,0.06841331004636636,,Rogue,19.006394784437045,12.400006440907738
Diana Stanley,20-ptc,03022,"""Let me handle this!""",1,0.5417971304612225,0.07034646264070532,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,75-lod,07271,Favor of the Moon (1),1,0.5401134786602552,0.062410005359517864,,Neutral,19.227737820901538,12.400006440907738
Diana Stanley,20-ptc,03022,"""Let me handle this!""",2,0.5400035631016994,0.06911981666813048,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,60-jac,60410,Familiar Spirit,1,0.5335597880081487,0.07488557878612907,Ally,Mystic,26.382169360993405,12.400006440907738
Diana Stanley,60-jac,60419,Prescient,1,0.5322855859208002,0.06206459122859501,,Mystic,26.382169360993405,12.400006440907738
Diana Stanley,51-sfk,06110,First Watch,1,0.5312583568082723,0.06242303455127809,,Guardian,27.922007712530064,12.400006440907738
Diana Stanley,51-sfk,06110,First Watch,2,0.5312583568082723,0.06242303455127809,,Guardian,27.922007712530064,12.400006440907738
Diana Stanley,00-core,01062,Arcane Studies,2,0.5295455444642275,0.06224812681268955,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,71-itd,07110,Sacred Covenant (2),1,0.528358937786563,0.058377852073300415,,Guardian,20.55579603968849,12.400006440907738
Diana Stanley,22-tuo,03153,Storm of Spirits,2,0.5244103497387124,0.09142858897860469,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,30-tfa,04029,Mists of R'lyeh,2,0.5203035602723254,0.06324761895183634,Arcane,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,60-jac,60412,Robes of Endless Night,2,0.5145252599106744,0.07029623341024277,Body,Mystic,26.382169360993405,12.400006440907738
Diana Stanley,00-core,01067,Fearless,1,0.5078564125646675,0.07441863361038555,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,14-uau,02232,Alyssa Graham: Speaker to the Dead,1,0.5051154322933021,0.05740714029817878,Ally,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,80-eoep,08108,Ethereal Slip,2,0.5025022209712738,0.052613870823036216,,Rogue,19.006394784437045,12.400006440907738
Diana Stanley,51-sfk,06116,Scroll of Prophecies,2,0.5019377920629025,0.05269619378988229,Hand,Mystic,27.922007712530064,12.400006440907738
Diana Stanley,80-eoep,08064,Foresight (1),1,0.501448663572004,0.052613870823036216,,Mystic,19.006394784437045,12.400006440907738
Diana Stanley,00-core,01020,Machete,2,0.4998769750516582,0.058941038366448754,Hand,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01024,Dynamite Blast,1,0.49132344303884323,0.05282884922200832,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,70-tic,07029,Sword Cane,2,0.4908873114577037,0.05643963515515618,Hand,Mystic,25.203999805442837,12.400006440907738
Diana Stanley,24-tpm,03228,Inspiring Presence,1,0.4889774160117708,0.048207295503867556,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,20-ptc,03032,Alchemical Transmutation,2,0.48748634080922526,0.04997287336067435,Arcane,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01091,Overpower,2,0.4870550055228778,0.059952896461842646,,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,35-tdoy,04274,Thermos,1,0.4808531608253957,0.04491952114311052,,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01090,Perception,1,0.47886782479732637,0.05774898027365763,,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,42-wos,05151,Alice Luxley: Fearless Flatfoot,1,0.4764259550772349,0.04517236435056502,Ally,Guardian,28.792405660733213,12.400006440907738
Diana Stanley,80-eoep,08126,Heavy Furs,1,0.4645850812212662,0.047398317669990433,Body,Neutral,19.006394784437045,12.400006440907738
Diana Stanley,14-uau,02232,Alyssa Graham: Speaker to the Dead,2,0.4630297719932614,0.04373274788779573,Ally,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,40-tcu,05034,Prophesy,2,0.4617355137737654,0.04200739557599599,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,33-hote,04199,Premonition,1,0.46150561100949944,0.05578256384450274,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,60-nat,60107,Grete Wagner: The Purifier,1,0.46097534101423443,0.03929994476284093,Ally,Guardian,26.382169360993405,12.400006440907738
Diana Stanley,60-nat,60107,Grete Wagner: The Purifier,2,0.46097534101423443,0.03929994476284093,Ally,Guardian,26.382169360993405,12.400006440907738
Diana Stanley,00-core,01024,Dynamite Blast,2,0.4524782691070127,0.03811681858816839,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,15-wda,02267,Moonlight Ritual,1,0.45238491609128084,0.03862359879219836,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,24-tpm,03228,Inspiring Presence,2,0.4464993584047071,0.03595966777694559,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,15-wda,02267,Moonlight Ritual,2,0.44628185370883033,0.03595966777694559,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,100-fhvp,10023,Wolf Mask: The Moon's Sire,2,0.4448737087211541,0.0,,Guardian,2.4000064409077386,12.400006440907738
Diana Stanley,100-fhvp,10091,Speak to the Dead,2,0.4448737087211541,0.0,Arcane,Mystic,2.4000064409077386,12.400006440907738
Diana Stanley,100-fhvp,10094,Drain Essence,2,0.4448737087211541,0.0,,Mystic,2.4000064409077386,12.400006440907738
Diana Stanley,100-fhvp,10128,Eldritch Tongue,2,0.4448737087211541,0.0,Arcane,Neutral,2.4000064409077386,12.400006440907738
Diana Stanley,32-tbb,04149,Second Wind,1,0.4421909579938619,0.03452238273426765,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,35-tdoy,04274,Thermos,2,0.4417784396014378,0.034215721241123945,,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,32-tbb,04149,Second Wind,2,0.4415062439447125,0.034215721241123945,,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,20-ptc,03034,Astral Travel,1,0.44100030730354634,0.046125195892239935,,Mystic,29.759780608994657,12.400006440907738
Diana Stanley,60-jac,60410,Familiar Spirit,2,0.44016568246097126,0.042335503702168015,Ally,Mystic,26.382169360993405,12.400006440907738
Diana Stanley,52-tsh,06163,Healing Words,1,0.4340943383101764,0.04137817110326944,Arcane,Mystic,27.28040839938979,12.400006440907738
Diana Stanley,71-itd,07118,Eye of Chaos,1,0.43321091093963815,0.04307165454203387,Arcane,Mystic,20.55579603968849,12.400006440907738
Diana Stanley,71-itd,07118,Eye of Chaos,2,0.43321091093963815,0.04307165454203387,Arcane,Mystic,20.55579603968849,12.400006440907738
Diana Stanley,00-core,01090,Perception,2,0.4302692867314783,0.04201345947509237,,Neutral,29.759780608994657,12.400006440907738
Diana Stanley,00-core,01016,.45 Automatic,1,0.4275474636845835,0.04863695477867154,Hand,Guardian,29.759780608994657,12.400006440907738
Diana Stanley,70-tic,07017,Book of Psalms,1,0.4204276384589855,0.03826057356327086,Hand,Guardian,25.203999805442837,12.400006440907738
Diana Stanley,80-eoep,08020,Toe to Toe,1,0.4165571814203354,0.03159887844666029,,Guardian,19.006394784437045,12.400006440907738
